-0.0004,-0.04,-0.04
-0.00039,0,-0.04
-0.00038,-0.04,0
-0.00037,0,-0.04
-0.00036,-0.04,0
-0.00035,0,-0.04
-0.00034,0,0
-0.00033,0,0
-0.00032,-0.04,-0.04
-0.00031,0,0
-0.0003,0,0
-0.00029,0,0
-0.00028,0,0
-0.00027,-0.04,0
-0.00026,0,0
-0.00025,0,0
-0.00024,0,0
-0.00023,0,-0.04
-0.00022,-0.04,0
-0.00021,0,-0.04
-0.0002,0,-0.04
-0.00019,0,-0.04
-0.00018,-0.04,0
-0.00017,-0.04,-0.04
-0.00016,0,-0.04
-0.00015,0,0
-0.00014,0,0
-0.00013,-0.04,-0.04
-0.00012,0,0
-0.00011,-0.04,-0.04
-0.0001,0,0
-9e-005,0,0
-8e-005,-0.04,-0.04
-7e-005,-0.04,-0.04
-6e-005,-0.04,0
-5e-005,0,0
-4e-005,0,0
-3e-005,0,0
-2e-005,-0.04,0
-1e-005,0,-0.04
0,4.92,0
1e-005,4.92,-0.04
2e-005,4.92,0
3e-005,4.92,0
4e-005,4.92,0
5e-005,4.92,-0.04
6e-005,4.88,0
7e-005,4.92,0
8e-005,4.92,0
9e-005,4.92,0
0.0001,4.92,0
0.00011,4.92,0
0.00012,4.92,0
0.00013,4.88,0
0.00014,4.92,0
0.00015,4.92,0.04
0.00016,4.88,0
0.00017,4.88,0.04
0.00018,4.88,0.04
0.00019,4.92,0.04
0.0002,4.88,0.08
0.00021,4.88,0.08
0.00022,4.88,0.08
0.00023,4.88,0.08
0.00024,4.88,0.12
0.00025,4.92,0.08
0.00026,4.88,0.12
0.00027,4.88,0.12
0.00028,4.88,0.12
0.00029,4.88,0.16
0.0003,4.88,0.16
0.00031,4.88,0.16
0.00032,4.92,0.16
0.00033,4.88,0.16
0.00034,4.84,0.2
0.00035,4.88,0.2
0.00036,4.88,0.24
0.00037,4.88,0.24
0.00038,4.88,0.24
0.00039,4.88,0.24
0.0004,4.88,0.24
0.00041,4.88,0.28
0.00042,4.88,0.28
0.00043,4.88,0.28
0.00044,4.88,0.28
0.00045,4.88,0.32
0.00046,4.88,0.32
0.00047,4.88,0.32
0.00048,4.88,0.36
0.00049,4.88,0.36
0.0005,4.88,0.36
0.00051,4.88,0.4
0.00052,4.88,0.4
0.00053,4.88,0.4
0.00054,4.88,0.44
0.00055,4.84,0.44
0.00056,4.88,0.44
0.00057,4.88,0.48
0.00058,4.88,0.48
0.00059,4.88,0.48
0.0006,4.88,0.48
0.00061,4.88,0.52
0.00062,4.88,0.52
0.00063,4.88,0.52
0.00064,4.84,0.56
0.00065,4.88,0.56
0.00066,4.88,0.56
0.00067,4.88,0.56
0.00068,4.88,0.6
0.00069,4.84,0.6
0.0007,4.84,0.64
0.00071,4.88,0.64
0.00072,4.88,0.64
0.00073,4.88,0.68
0.00074,4.88,0.68
0.00075,4.88,0.68
0.00076,4.88,0.68
0.00077,4.88,0.72
0.00078,4.88,0.68
0.00079,4.88,0.76
0.0008,4.84,0.76
0.00081,4.88,0.76
0.00082,4.88,0.8
0.00083,4.88,0.8
0.00084,4.84,0.8
0.00085,4.88,0.8
0.00086,4.84,0.84
0.00087,4.88,0.8
0.00088,4.84,0.84
0.00089,4.88,0.84
0.0009,4.88,0.84
0.00091,4.88,0.88
0.00092,4.88,0.88
0.00093,4.84,0.92
0.00094,4.88,0.92
0.00095,4.84,0.96
0.00096,4.88,0.96
0.00097,4.88,0.96
0.00098,4.88,0.96
0.00099,4.88,0.96
0.001,4.88,1
0.00101,4.88,1
0.00102,4.88,1
0.00103,4.84,1.04
0.00104,4.88,1.08
0.00105,4.88,1.08
0.00106,4.88,1.08
0.00107,4.84,1.08
0.00108,4.88,1.12
0.00109,4.84,1.12
0.0011,4.88,1.16
0.00111,4.88,1.16
0.00112,4.88,1.16
0.00113,4.88,1.2
0.00114,4.88,1.16
0.00115,4.88,1.2
0.00116,4.84,1.2
0.00117,4.88,1.2
0.00118,4.84,1.2
0.00119,4.88,1.24
0.0012,4.88,1.2
0.00121,4.88,1.24
0.00122,4.88,1.28
0.00123,4.88,1.28
0.00124,4.84,1.28
0.00125,4.88,1.32
0.00126,4.88,1.28
0.00127,4.88,1.32
0.00128,4.88,1.32
0.00129,4.88,1.36
0.0013,4.88,1.36
0.00131,4.88,1.36
0.00132,4.88,1.36
0.00133,4.88,1.4
0.00134,4.88,1.4
0.00135,4.88,1.4
0.00136,4.88,1.44
0.00137,4.88,1.44
0.00138,4.88,1.44
0.00139,4.88,1.48
0.0014,4.88,1.48
0.00141,4.88,1.48
0.00142,4.88,1.48
0.00143,4.88,1.52
0.00144,4.88,1.52
0.00145,4.88,1.56
0.00146,4.88,1.52
0.00147,4.88,1.56
0.00148,4.88,1.56
0.00149,4.88,1.56
0.0015,4.88,1.6
0.00151,4.88,1.56
0.00152,4.88,1.6
0.00153,4.88,1.6
0.00154,4.88,1.6
0.00155,4.88,1.64
0.00156,4.88,1.64
0.00157,4.84,1.68
0.00158,4.88,1.68
0.00159,4.88,1.68
0.0016,4.88,1.68
0.00161,4.88,1.72
0.00162,4.88,1.72
0.00163,4.88,1.72
0.00164,4.88,1.72
0.00165,4.88,1.72
0.00166,4.88,1.72
0.00167,4.88,1.76
0.00168,4.88,1.8
0.00169,4.88,1.8
0.0017,4.88,1.8
0.00171,4.88,1.84
0.00172,4.88,1.84
0.00173,4.88,1.84
0.00174,4.88,1.84
0.00175,4.88,1.84
0.00176,4.88,1.88
0.00177,4.88,1.88
0.00178,4.88,1.88
0.00179,4.84,1.92
0.0018,4.88,1.92
0.00181,4.88,1.92
0.00182,4.88,1.92
0.00183,4.92,1.96
0.00184,4.88,1.96
0.00185,4.92,1.96
0.00186,4.88,1.96
0.00187,4.88,2
0.00188,4.88,1.96
0.00189,4.88,2
0.0019,4.88,2
0.00191,4.88,2
0.00192,4.88,2
0.00193,4.88,2.04
0.00194,4.88,2.04
0.00195,4.88,2.04
0.00196,4.88,2.04
0.00197,4.88,2.08
0.00198,4.88,2.08
0.00199,4.88,2.08
0.002,4.88,2.08
0.00201,4.88,2.12
0.00202,4.88,2.12
0.00203,4.88,2.12
0.00204,4.88,2.12
0.00205,4.88,2.12
0.00206,4.88,2.16
0.00207,4.88,2.16
0.00208,4.88,2.16
0.00209,4.88,2.2
0.0021,4.88,2.2
0.00211,4.88,2.2
0.00212,4.88,2.2
0.00213,4.88,2.24
0.00214,4.88,2.24
0.00215,4.88,2.24
0.00216,4.88,2.24
0.00217,4.88,2.24
0.00218,4.88,2.28
0.00219,4.88,2.28
0.0022,4.88,2.28
0.00221,4.92,2.28
0.00222,4.88,2.32
0.00223,4.88,2.32
0.00224,4.88,2.32
0.00225,4.88,2.36
0.00226,4.88,2.32
0.00227,4.88,2.36
0.00228,4.88,2.36
0.00229,4.88,2.36
0.0023,4.88,2.36
0.00231,4.88,2.4
0.00232,4.88,2.36
0.00233,4.88,2.4
0.00234,4.88,2.4
0.00235,4.88,2.4
0.00236,4.92,2.4
0.00237,4.88,2.44
0.00238,4.88,2.48
0.00239,4.88,2.44
0.0024,4.92,2.44
0.00241,4.92,2.48
0.00242,4.88,2.48
0.00243,4.92,2.48
0.00244,4.92,2.48
0.00245,4.88,2.52
0.00246,4.92,2.52
0.00247,4.88,2.52
0.00248,4.88,2.52
0.00249,4.92,2.52
0.0025,4.88,2.52
0.00251,4.88,2.56
0.00252,4.88,2.56
0.00253,4.88,2.56
0.00254,4.92,2.56
0.00255,4.92,2.56
0.00256,4.92,2.6
0.00257,4.92,2.56
0.00258,4.88,2.6
0.00259,4.88,2.6
0.0026,4.88,2.64
0.00261,4.88,2.64
0.00262,4.88,2.64
0.00263,4.88,2.64
0.00264,4.88,2.64
0.00265,4.88,2.68
0.00266,4.88,2.68
0.00267,4.88,2.68
0.00268,4.88,2.68
0.00269,4.88,2.68
0.0027,4.88,2.68
0.00271,4.92,2.72
0.00272,4.88,2.72
0.00273,4.88,2.72
0.00274,4.88,2.72
0.00275,4.88,2.72
0.00276,4.88,2.76
0.00277,4.92,2.76
0.00278,4.88,2.76
0.00279,4.92,2.76
0.0028,4.92,2.8
0.00281,4.88,2.8
0.00282,4.88,2.76
0.00283,4.88,2.8
0.00284,4.88,2.8
